,pvals_adj,logfcs,names,is_de
104,4.509611066418203e-09,1.7338552474975586,fliM,1
455,2.2564309338608146e-06,1.7250902652740479,hybA,1
598,1.2791101969058226e-05,1.723983883857727,hypC,1
185,3.63861232600221e-08,-1.7185612916946411,apbE,1
233,1.0262069012332242e-07,-1.7018057107925415,narY,1
429,1.6452781140628337e-06,-1.6843829154968262,narW,1
156,1.63914734418062e-08,-1.6769448518753052,yecE,1
279,2.392750449331256e-07,1.6746487617492676,flhB,1
19,1.181336923639604e-09,1.67426335811615,yjiM,1
43,1.4377484737330762e-09,1.6734802722930908,spy,1
63,1.7013289976197763e-09,-1.6502182483673096,yfaZ,1
219,8.57053559581361e-08,1.6493977308273315,wcaA,1
148,1.3769325378621046e-08,1.6435214281082153,yidF,1
390,1.0258169649761482e-06,1.642463207244873,sdhB,1
247,1.387527227394141e-07,1.6221836805343628,sdhA,1
27,1.2047624298818364e-09,-1.6205631494522095,fecD,1
596,1.2791101969058226e-05,-1.6179717779159546,nrdI,1
277,2.317606038629655e-07,-1.6154356002807617,nrdE,1
69,2.0785299977544667e-09,1.592305064201355,yahN,1
51,1.5796666809079158e-09,1.5908660888671875,fliK,1
21,1.181336923639604e-09,1.5880799293518066,malE,1
34,1.3998215700981398e-09,1.5827386379241943,lamB,1
446,1.9980554792695364e-06,1.5796383619308472,wcaD,1
72,2.903093108615801e-09,1.5735502243041992,zntA,1
360,7.659987755509268e-07,-1.5673823356628418,mntH,1
122,8.410916346341952e-09,-1.5630815029144287,narZ,1
344,5.899673057446076e-07,1.5583032369613647,yfcC,1
623,1.7095587439533003e-05,-1.5417537689208984,nrdH,1
47,1.5796666809079158e-09,1.5381190776824951,hyaB,1
377,9.149099561521522e-07,-1.5209074020385742,yceA,1
483,3.272107952466787e-06,-1.515851616859436,yhfL,1
364,8.141576677329732e-07,1.4982995986938477,yfcZ,1
671,3.801710033215567e-05,1.4939496517181396,pinE,1
151,1.4801536067992056e-08,1.4884401559829712,yccT,1
121,7.836236337697626e-09,1.4869447946548462,gatD,1
13,1.181336923639604e-09,1.4728795289993286,ygiS,1
503,4.463193425618192e-06,1.4685336351394653,pepE,1
722,7.222464175360138e-05,1.4425665140151978,gatB,1
266,2.055234340949544e-07,1.436029314994812,ygeV,1
223,8.764632099970325e-08,1.4286624193191528,wcaI,1
235,1.0591936251028292e-07,-1.4201781749725342,yddA,1
325,4.972231470006576e-07,1.419457197189331,cadC,1
59,1.6265874815627022e-09,1.4155330657958984,hyaA,1
299,3.696431081696141e-07,1.4113941192626953,gldA,1
545,7.62182184615274e-06,1.4100041389465332,ybjM,1
231,9.942764452587253e-08,-1.4058430194854736,inaA,1
181,3.4218663182220205e-08,1.405536413192749,cysI,1
150,1.3769325378621046e-08,-1.3999093770980835,fecE,1
82,3.903918806944816e-09,1.3910750150680542,fruA,1
61,1.6265874815627022e-09,1.3883761167526245,fliZ,1
39,1.404337025998307e-09,-1.3811192512512207,bioB,1
441,1.7529025568851487e-06,1.377211570739746,napB,1
288,2.7877246671290734e-07,1.3769729137420654,pagP,1
330,5.666018166162707e-07,1.3721188306808472,gatA,1
272,2.1823091428407576e-07,1.3650612831115723,iraD,1
530,5.9908901520281464e-06,-1.3594460487365723,iscR,1
472,2.8047855811303024e-06,1.3585094213485718,lgoR,1
316,4.389675997636647e-07,1.353453516960144,ydjZ,1
127,8.887427811171967e-09,-1.3492860794067383,ybhB,1
538,6.758745228939892e-06,1.3489675521850586,flhE,1
132,1.0170605257134408e-08,1.3424432277679443,ychH,1
609,1.5252471612135645e-05,1.329541802406311,hcr,1
158,1.6782856492151764e-08,1.3248064517974854,raiA,1
421,1.562117178652328e-06,1.3104243278503418,cysC,1
137,1.0609012942497688e-08,1.310011386871338,bssS,1
462,2.553107758585521e-06,1.3088630437850952,yahM,1
187,3.849933529304779e-08,1.30806303024292,flgJ,1
485,3.3756879628677275e-06,1.303322434425354,yecR,1
112,5.910251406866959e-09,-1.3004481792449951,fhuE,1
222,8.764632099970325e-08,1.2936711311340332,puuC,1
368,8.607143821079991e-07,1.2885481119155884,cysU,1
752,9.382940004292332e-05,1.2866190671920776,yhfY,1
253,1.6519362919447082e-07,1.2792325019836426,rbsA,1
143,1.1997477151186705e-08,-1.2779853343963623,tsgA,1
387,1.0258169649761482e-06,-1.2777150869369507,tyrB,1
461,2.553107758585521e-06,1.2736529111862183,yjjP,1
62,1.6265874815627022e-09,1.267917275428772,ilvN,1
346,5.899673057446076e-07,1.2644684314727783,wcaC,1
26,1.2047624298818364e-09,-1.2644630670547485,fimC,1
178,3.183253134348893e-08,-1.263205885887146,ygiM,1
182,3.63861232600221e-08,1.2592990398406982,gatY,1
673,4.038177873685318e-05,1.256301760673523,hcp,1
285,2.435918119323162e-07,1.2546920776367188,ansB,1
200,5.064335741854712e-08,1.2487128973007202,cysJ,1
120,6.635244333406632e-09,1.2450978755950928,uspF,1
473,2.8878471209865807e-06,-1.241945743560791,yddB,1
518,5.6663589933084245e-06,1.236858606338501,amtB,1
678,4.5405118004534194e-05,1.2320457696914673,fliQ,1
168,2.3828004648559798e-08,-1.2230509519577026,yecJ,1
224,9.334514633123257e-08,1.2201733589172363,frdB,1
202,5.3909144234823244e-08,-1.2186371088027954,ygbE,1
442,1.8133480015802544e-06,1.2160929441452026,fliE,1
306,3.8882852727194943e-07,-1.214688777923584,sufS,1
700,5.4751649322854346e-05,1.2065885066986084,hlyE,1
75,3.2947122854622995e-09,1.2024084329605103,frdD,1
76,3.2947122854622995e-09,-1.2010029554367065,bioF,1
207,5.7948971276298805e-08,1.1963294744491577,gatZ,1
267,2.055234340949544e-07,-1.1956818103790283,sufE,1
405,1.3260553926435776e-06,1.1898800134658813,ilvC,1
44,1.4377484737330762e-09,1.1868280172348022,malF,1
635,2.04146452848739e-05,-1.1863760948181152,narV,1
128,9.209332568726887e-09,-1.182313323020935,dacD,1
30,1.2708775218545033e-09,-1.1804639101028442,yiaD,1
225,9.334514633123257e-08,1.173232078552246,frdC,1
465,2.553107758585521e-06,1.1731927394866943,yhcC,1
134,1.0609012942497688e-08,1.1677969694137573,yraQ,1
328,5.332097557511261e-07,-1.162972331047058,sufC,1
68,2.0785299977544667e-09,-1.1628527641296387,rcnB,1
613,1.5252471612135645e-05,1.1580078601837158,torD,1
532,6.357639597978366e-06,-1.1558431386947632,sufD,1
540,6.98125926024341e-06,1.1527639627456665,yqeC,1
549,7.871617721820672e-06,-1.1512333154678345,fepE,1
606,1.441664031510272e-05,1.1457397937774658,sdhD,1
149,1.3769325378621046e-08,1.1419050693511963,osmB,1
719,6.838854517339528e-05,1.1409915685653687,ygcN,1
131,9.814092043681195e-09,-1.132669448852539,bioC,1
87,4.455406614535407e-09,-1.1314752101898193,shiA,1
580,1.1420137642217196e-05,-1.1289832592010498,pqqL,1
228,9.942764452587253e-08,1.1285643577575684,treC,1
355,6.62985499625198e-07,-1.1267746686935425,rsxA,1
440,1.7529025568851487e-06,-1.1263400316238403,nemA,1
457,2.2564309338608146e-06,1.1239367723464966,cysH,1
349,6.27152738260799e-07,1.1193888187408447,fimB,1
188,3.849933529304779e-08,-1.111119031906128,yncE,1
32,1.3998215700981398e-09,-1.1084280014038086,bioD,1
589,1.214798446611594e-05,1.104857325553894,tsx,1
552,8.56075073274289e-06,1.092808723449707,mocA,1
536,6.5674297855994375e-06,1.091442346572876,wcaB,1
199,5.064335741854712e-08,1.0850286483764648,flgN,1
64,1.7013289976197763e-09,1.0849134922027588,gntT,1
417,1.4906516326694661e-06,1.0843225717544556,cysA,1
423,1.562117178652328e-06,1.0837459564208984,cysN,1
591,1.2517863418541347e-05,1.0794769525527954,yjbF,1
261,1.928582908563271e-07,1.0765632390975952,yqgA,1
203,5.3909144234823244e-08,1.0744941234588623,narJ,1
327,4.972231470006576e-07,1.073892593383789,ravA,1
124,8.887427811171967e-09,1.071895718574524,yaiY,1
84,3.903918806944816e-09,-1.0695627927780151,degP,1
391,1.0988244714510322e-06,1.0693414211273193,cysD,1
460,2.4080958908333656e-06,-1.0657566785812378,sufB,1
395,1.1738806335326512e-06,1.0643583536148071,flhD,1
350,6.27152738260799e-07,1.0636719465255737,rihA,1
88,4.455406614535407e-09,-1.058009386062622,ydeA,1
734,8.008823856210315e-05,-1.056855320930481,aroP,1
381,9.725179454674686e-07,-1.0524239540100098,entC,1
386,1.0258169649761482e-06,1.0516510009765625,yhjA,1
521,5.6663589933084245e-06,-1.049673318862915,entF,1
161,1.804470968013257e-08,-1.047031283378601,sbmA,1
336,5.899673057446076e-07,1.0443869829177856,cpsB,1
622,1.7095587439533003e-05,-1.043561339378357,sufA,1
226,9.334514633123257e-08,1.0382518768310547,narH,1
653,3.0271174072181225e-05,1.0311408042907715,mglA,1
760,0.00010476413781802246,1.0302420854568481,fumA,1
357,6.62985499625198e-07,1.027799367904663,yaaJ,1
215,7.694903824808608e-08,1.0265675783157349,malM,1
644,2.4461729345704747e-05,1.0258415937423706,dhaK,1
504,4.612336879172669e-06,1.0207360982894897,nac,1
174,2.5472681395347943e-08,1.0160722732543945,malT,1
53,1.5796666809079158e-09,-1.0130574703216553,mioC,1
561,9.079718226842909e-06,1.0129508972167969,fumB,1
80,3.903918806944816e-09,1.010196566581726,yjdM,1
295,3.099598694216905e-07,1.0068482160568237,cpsG,1
578,1.0826848808682564e-05,1.0051532983779907,yedL,1
605,1.3992529410013889e-05,1.004615068435669,astA,1
735,8.008823856210315e-05,1.0034000873565674,yjjW,1
761,0.00010476413781802246,0.9985048174858093,cbl,1
196,4.7585700925459196e-08,0.9951755404472351,yihD,1
648,2.5973889774307175e-05,-0.9939371943473816,yibF,1
732,8.008823856210315e-05,0.9926648139953613,yecH,1
361,8.141576677329732e-07,-0.9914847612380981,ydiY,1
393,1.1738806335326512e-06,0.9865095615386963,puuB,1
191,4.1389552327199283e-08,0.9845005869865417,ivbL,1
260,1.809830897265574e-07,-0.9826526641845703,kgtP,1
471,2.8047855811303024e-06,0.9754951000213623,idnD,1
301,3.828559760011643e-07,0.9711994528770447,chiP,1
85,4.16982284553845e-09,0.9705597758293152,caiA,1
640,2.386724929342906e-05,-0.9691935181617737,nemR,1
180,3.4218663182220205e-08,0.9635013341903687,sucD,1
204,5.3909144234823244e-08,-0.9589329957962036,rsuA,1
366,8.427954590356492e-07,0.957097053527832,napC,1
475,2.8878471209865807e-06,0.9541188478469849,puuE,1
239,1.2123485843939088e-07,0.950749933719635,zraS,1
642,2.4461729345704747e-05,0.9503384232521057,astB,1
280,2.392750449331256e-07,0.9481515884399414,flgM,1
192,4.1389552327199283e-08,0.9453046321868896,sucC,1
93,4.509611066418203e-09,0.9448622465133667,ilvB,1
234,1.0591936251028292e-07,0.9443787932395935,ynfE,1
220,8.764632099970325e-08,-0.9439716935157776,livJ,1
522,5.6663589933084245e-06,0.9373900890350342,cysW,1
262,1.928582908563271e-07,0.9348629117012024,flgK,1
539,6.758745228939892e-06,0.9323963522911072,cysP,1
206,5.7948971276298805e-08,-0.9316574931144714,yjcB,1
48,1.5796666809079158e-09,-0.9312533736228943,ycbK,1
576,1.0826848808682564e-05,0.9310593605041504,astE,1
720,7.222464175360138e-05,0.9307969212532043,emrD,1
670,3.801710033215567e-05,0.9265574812889099,yhfZ,1
555,8.56075073274289e-06,0.9255959391593933,dppF,1
469,2.7183201117737973e-06,0.9241078495979309,metF,1
495,3.807410736684547e-06,-0.9240418672561646,yebQ,1
354,6.62985499625198e-07,0.922076940536499,aphA,1
516,5.359430280889154e-06,0.9209914207458496,astD,1
129,9.470201906176877e-09,-0.9145658612251282,gcd,1
165,1.9167230681275802e-08,0.9103518128395081,uspG,1
610,1.5252471612135645e-05,0.9078744649887085,fliP,1
52,1.5796666809079158e-09,-0.9060391187667847,fimD,1
588,1.1788657096406182e-05,0.8969927430152893,wcaJ,1
318,4.389675997636647e-07,-0.89046311378479,ybjG,1
453,2.2564309338608146e-06,0.8891722559928894,nadB,1
138,1.0609012942497688e-08,-0.881303608417511,efeO,1
193,4.426668346212102e-08,0.8787937164306641,sstT,1
428,1.562117178652328e-06,0.8748589158058167,hyaC,1
692,5.181055374691433e-05,-0.8733901381492615,ycaD,1
656,3.111359543592461e-05,0.8692625164985657,rhmR,1
172,2.5472681395347943e-08,0.867596447467804,acs,1
232,1.0262069012332242e-07,-0.8663731217384338,yigM,1
376,9.149099561521522e-07,0.8661794066429138,sucB,1
413,1.4906516326694661e-06,-0.8644474744796753,yafK,1
414,1.4906516326694661e-06,0.8631353378295898,nrdD,1
314,4.389675997636647e-07,-0.8630515336990356,ampH,1
66,1.8090928476075295e-09,-0.8623860478401184,fimI,1
474,2.8878471209865807e-06,0.85935378074646,cbpA,1
467,2.7183201117737973e-06,-0.8535133004188538,thiG,1
410,1.4093414432912435e-06,-0.8463301658630371,yjbB,1
616,1.6756886298141666e-05,-0.8450028896331787,yfeK,1
358,6.62985499625198e-07,0.8438641428947449,ibpB,1
419,1.562117178652328e-06,0.8407764434814453,acnB,1
658,3.3016592685303495e-05,0.8339663147926331,dppD,1
424,1.562117178652328e-06,0.8259842991828918,yhbT,1
582,1.1420137642217196e-05,0.8226098418235779,narI,1
527,5.9908901520281464e-06,0.8153905868530273,hypD,1
369,8.607143821079991e-07,0.8117458820343018,flhC,1
568,9.976959506658025e-06,0.8101450800895691,yjcH,1
378,9.725179454674686e-07,-0.8090651035308838,nfuA,1
213,6.631701385633805e-08,-0.8054773807525635,ydiU,1
159,1.6782856492151764e-08,-0.8036795258522034,can,1
400,1.3260553926435776e-06,0.8036020398139954,dctA,1
550,8.129273281513751e-06,0.8029691576957703,aegA,1
766,0.00010768163769506773,0.7995274066925049,blr,1
571,1.0210994810517409e-05,0.7968097925186157,yfeC,1
679,4.5405118004534194e-05,0.7932279706001282,hybB,1
403,1.3260553926435776e-06,-0.7931436896324158,livM,1
324,4.972231470006576e-07,0.79206782579422,cysK,1
67,1.8090928476075295e-09,-0.791486382484436,trpR,1
35,1.404337025998307e-09,-0.7862979173660278,fkpA,1
115,6.23351266582126e-09,-0.78419429063797,yfeY,1
183,3.63861232600221e-08,0.7811095118522644,yebK,1
454,2.2564309338608146e-06,0.7807248830795288,ydcH,1
135,1.0609012942497688e-08,-0.7795299887657166,proP,1
661,3.497787419475129e-05,-0.7789120078086853,mepS,1
526,5.9908901520281464e-06,-0.77864670753479,livH,1
167,2.0610295617975974e-08,0.7762763500213623,yqjA,1
117,6.23351266582126e-09,-0.7754316329956055,fimH,1
146,1.2983361029581448e-08,-0.769675612449646,yhjJ,1
320,4.679071732460618e-07,0.7680163979530334,sucA,1
170,2.3828004648559798e-08,-0.7660479545593262,proY,1
702,5.640173345674292e-05,0.7624793648719788,ccmA,1
543,7.171117038686291e-06,0.7613226771354675,rihC,1
113,5.910251406866959e-09,0.7592709064483643,aldA,1
372,8.607143821079991e-07,-0.758343517780304,xseA,1
701,5.4751649322854346e-05,-0.7556068897247314,livK,1
524,5.9908901520281464e-06,-0.7555271983146667,yidD,1
537,6.758745228939892e-06,-0.74647057056427,fes,1
359,7.126928551120831e-07,0.7438839673995972,pspE,1
255,1.6788938006279254e-07,-0.7415592074394226,ybjJ,1
140,1.1319212558970282e-08,-0.7393845915794373,dacA,1
657,3.3016592685303495e-05,-0.7367154359817505,ygiV,1
363,8.141576677329732e-07,-0.7314437627792358,rseA,1
153,1.5346279520386116e-08,-0.728773832321167,soxS,1
308,3.8882852727194943e-07,0.7287136316299438,actP,1
312,4.1444185228273006e-07,0.7280502319335938,yeiQ,1
177,2.9611232319159262e-08,0.7275750041007996,acnA,1
487,3.461176152101939e-06,-0.7272399067878723,gcvT,1
329,5.332097557511261e-07,0.7257601022720337,melR,1
711,6.474811895266591e-05,-0.7244901061058044,feoC,1
343,5.899673057446076e-07,-0.7237175107002258,thiH,1
728,7.616202110968835e-05,0.7221246957778931,abrB,1
54,1.584801807687399e-09,-0.7219056487083435,yfeH,1
373,8.909573669233964e-07,0.7216788530349731,yadI,1
83,3.903918806944816e-09,0.7214657664299011,selA,1
480,3.272107952466787e-06,0.7194517254829407,puuA,1
338,5.899673057446076e-07,-0.717129647731781,bcr,1
505,4.766275036480087e-06,0.7011118531227112,glnG,1
498,4.187062105668203e-06,-0.6998077630996704,wzzB,1
79,3.7934633722889806e-09,-0.6980658769607544,rseB,1
586,1.1420137642217196e-05,0.6977187395095825,yciW,1
633,1.9214468695291487e-05,0.6961690187454224,wzxC,1
566,9.663129943032199e-06,0.6926604509353638,cptA,1
147,1.3769325378621046e-08,0.6910989880561829,iadA,1
731,8.008823856210315e-05,0.6887373328208923,ydeN,1
126,8.887427811171967e-09,0.6876276731491089,manX,1
547,7.62182184615274e-06,-0.6820584535598755,amiC,1
754,9.382940004292332e-05,-0.6816563010215759,ydcR,1
371,8.607143821079991e-07,-0.6792652010917664,fimG,1
399,1.297519973170884e-06,0.6792575716972351,flhA,1
339,5.899673057446076e-07,0.6779277920722961,yhaO,1
703,5.8016740337517536e-05,0.6772726774215698,fliD,1
362,8.141576677329732e-07,-0.6762872934341431,avtA,1
542,7.171117038686291e-06,0.676164448261261,yeeE,1
443,1.8673937043146803e-06,0.6740633845329285,yehU,1
60,1.6265874815627022e-09,0.6721318364143372,aroG,1
326,4.972231470006576e-07,-0.6669203042984009,fnr,1
415,1.4906516326694661e-06,0.6668260097503662,ybaE,1
184,3.63861232600221e-08,-0.6664844155311584,yeiH,1
493,3.6834638815569887e-06,0.6653514504432678,yieP,1
597,1.2791101969058226e-05,0.6627384424209595,ucpA,1
367,8.607143821079991e-07,-0.662242591381073,yajR,1
389,1.0258169649761482e-06,-0.6617031097412109,tolQ,1
106,4.834540033972684e-09,-0.6587436199188232,lysP,1
688,4.91635705959174e-05,0.6579746007919312,fliC,1
643,2.4461729345704747e-05,0.656743049621582,sdhE,1
553,8.56075073274289e-06,0.6551418900489807,nadA,1
436,1.6452781140628337e-06,-0.6545453071594238,yqjH,1
164,1.9167230681275802e-08,-0.6529046893119812,fimA,1
130,9.470201906176877e-09,-0.6522689461708069,amiA,1
102,4.509611066418203e-09,0.6520598530769348,metJ,1
289,2.7877246671290734e-07,0.6517561674118042,iaaA,1
237,1.1379582134722991e-07,-0.6501630544662476,yegQ,1
406,1.4093414432912435e-06,-0.6489844918251038,lnt,1
572,1.0210994810517409e-05,0.6468875408172607,torT,1
252,1.59410844279977e-07,-0.6463943719863892,queE,1
412,1.4906516326694661e-06,0.6462990641593933,yfhH,1
556,8.56075073274289e-06,0.6462684869766235,ytfJ,1
478,3.272107952466787e-06,-0.6441468000411987,purR,1
211,6.169873048436e-08,-0.6433938145637512,emtA,1
248,1.4379995439349762e-07,0.6430559158325195,narP,1
628,1.8082114225284647e-05,-0.6417897343635559,livG,1
259,1.6788938006279254e-07,-0.6398480534553528,ycbL,1
669,3.693998297900648e-05,-0.6391339302062988,yfiM,1
699,5.4751649322854346e-05,-0.6331166625022888,rnpA,1
291,2.7877246671290734e-07,-0.6322150826454163,rpoE,1
482,3.272107952466787e-06,-0.6295278668403625,fepB,1
81,3.903918806944816e-09,-0.6290795803070068,fsr,1
762,0.00010476413781802246,-0.6284699440002441,psiE,1
763,0.00010476413781802246,-0.6274991631507874,ygfF,1
418,1.5422583842458988e-06,0.6272848844528198,tqsA,1
698,5.4751649322854346e-05,-0.6270008683204651,adeP,1
601,1.3558005647650453e-05,0.6264472603797913,hsrA,1
544,7.171117038686291e-06,0.626419723033905,hypF,1
264,1.928582908563271e-07,-0.6259963512420654,dusA,1
433,1.6452781140628337e-06,-0.6246238350868225,ndh,1
684,4.91635705959174e-05,-0.6240524053573608,rpsU,1
569,1.0210994810517409e-05,-0.6237334609031677,livF,1
554,8.56075073274289e-06,-0.6233148574829102,tsaA,1
634,2.04146452848739e-05,-0.6229181885719299,efeB,1
639,2.3142075248075406e-05,0.6206188797950745,yahD,1
303,3.8882852727194943e-07,-0.6189790368080139,aroA,1
715,6.838854517339528e-05,-0.6168566942214966,nudE,1
685,4.91635705959174e-05,0.6154299378395081,yhhY,1
348,6.27152738260799e-07,-0.6143113970756531,murJ,1
535,6.357639597978366e-06,-0.6131294965744019,folE,1
502,4.463193425618192e-06,-0.6128758788108826,entS,1
464,2.553107758585521e-06,0.6127449870109558,yebE,1
625,1.8082114225284647e-05,-0.6071667075157166,sixA,1
739,8.245784449449396e-05,-0.6055526733398438,gtrA,1
434,1.6452781140628337e-06,0.6045562624931335,mzrA,1
557,8.56075073274289e-06,-0.604201078414917,rsmF,1
551,8.395024647392913e-06,0.6038751006126404,frwA,1
246,1.387527227394141e-07,0.60358726978302,mtfA,1
523,5.6663589933084245e-06,0.6024426817893982,atoS,1
