,pvals_adj,logfcs,names,is_de
1218,0.010093911451959064,-1.4058830738067627,sgcB,1
359,3.593360104279626e-07,1.3972070217132568,modA,1
46,2.005137747194736e-09,1.3970351219177246,yciO,1
779,0.0002788784546465046,-1.3938095569610596,treC,1
1143,0.006573888345135221,1.3923989534378052,ydiN,1
1024,0.002591885176204539,-1.3895031213760376,ytfJ,1
711,0.00011936903329923646,1.3880691528320312,add,1
200,1.1757846000693838e-08,1.3878551721572876,hyaB,1
79,4.3838625731786205e-09,1.3853764533996582,ihfB,1
32,1.4846592410131786e-09,-1.3826738595962524,groL,1
394,7.524790565410813e-07,1.379205584526062,tauC,1
302,8.222687352771963e-08,-1.368268370628357,mdtE,1
76,4.3838625731786205e-09,-1.3670707941055298,dnaK,1
160,7.658002775982535e-09,1.3625084161758423,moaA,1
866,0.0006114991195547368,1.3588947057724,ypdK,1
549,1.2209165333861295e-05,1.3583675622940063,yjiL,1
474,3.2116003949743376e-06,1.3517653942108154,yphF,1
511,6.629756467930748e-06,-1.3470940589904785,nrdA,1
958,0.0015140802759572485,-1.346285104751587,ymfE,1
290,5.975555248029861e-08,-1.3437343835830688,artM,1
321,1.244782209964018e-07,1.3432646989822388,yddM,1
263,3.555459918204121e-08,1.3428597450256348,basR,1
341,2.367545876721213e-07,1.34230375289917,hupA,1
205,1.4805003968842062e-08,1.3365790843963623,yjiR,1
218,1.9517755002018788e-08,1.3359483480453491,dkgB,1
328,1.4934647598083196e-07,-1.3338526487350464,folC,1
790,0.0003348354938940847,1.3313806056976318,oxyR,1
393,7.524790565410813e-07,-1.3305810689926147,znuB,1
784,0.0003267103182092398,1.3265669345855713,yahD,1
371,4.3723644025795093e-07,1.3259937763214111,iscU,1
415,1.1147643426353236e-06,1.3223111629486084,asnB,1
145,6.548087898624043e-09,1.315859317779541,yajQ,1
1264,0.012603033538413935,1.311247706413269,atpA,1
370,4.3723644025795093e-07,1.309713363647461,rnb,1
472,3.113053844341993e-06,1.306451678276062,dapD,1
259,3.324241363438973e-08,-1.3010090589523315,artI,1
524,7.95509542497691e-06,1.3004833459854126,nuoE,1
162,8.148737946981182e-09,-1.2977794408798218,ygcB,1
673,7.768971108510536e-05,1.295247197151184,lldP,1
1147,0.006855552451910833,1.2939469814300537,yadC,1
58,2.501281861704528e-09,1.2917193174362183,hyaA,1
1004,0.002114459222832925,1.2911211252212524,ycbX,1
767,0.0002453208621137379,1.2896236181259155,gcl,1
141,6.170278658913221e-09,1.2888610363006592,tpx,1
420,1.185574759870857e-06,1.2883154153823853,glnD,1
1377,0.02236879947143571,1.2873117923736572,rhtC,1
834,0.00048175471492290737,-1.2861430644989014,ybgE,1
409,9.73530177926393e-07,1.2856136560440063,azoR,1
1067,0.003661613376419025,1.2768776416778564,tfaE,1
854,0.0005577523710950394,-1.276010274887085,inaA,1
287,5.757910793046441e-08,-1.2752807140350342,fdoH,1
320,1.244782209964018e-07,1.2723710536956787,pepD,1
49,2.005137747194736e-09,-1.2670937776565552,flc,1
285,5.168415106605643e-08,-1.2664635181427002,yhiM,1
98,4.3838625731786205e-09,-1.262526273727417,insL1,1
742,0.00018389395106736643,1.2593498229980469,glyS,1
1438,0.029288264925118063,1.2577844858169556,yiiF,1
168,8.524004618538604e-09,-1.2548527717590332,pnuC,1
1123,0.005826993647706934,-1.2548213005065918,ebgC,1
1073,0.0039152398113798375,1.2540860176086426,atpE,1
1440,0.029288264925118063,1.2540745735168457,yacC,1
1074,0.0039152398113798375,1.2513747215270996,ghxP,1
1088,0.004669744937420173,-1.2484732866287231,motB,1
234,2.4382364433310672e-08,-1.2477790117263794,pck,1
213,1.6877731237964332e-08,-1.2357985973358154,yhdN,1
201,1.2148824629203245e-08,1.2332159280776978,gsiB,1
294,7.190099109297645e-08,-1.2329922914505005,ycdZ,1
703,0.00011335864983138215,-1.2326756715774536,sgcQ,1
339,2.2227479743847124e-07,1.2277870178222656,mdh,1
312,1.0564887724354196e-07,1.2211768627166748,puuC,1
262,3.555459918204121e-08,-1.220201015472412,aroM,1
114,4.3838625731786205e-09,-1.2199872732162476,fruK,1
771,0.0002585234789974557,-1.218333125114441,rutA,1
713,0.0001256852939846517,1.2111420631408691,phoE,1
1206,0.009514475254740336,-1.2090009450912476,cydX,1
140,6.170278658913221e-09,-1.2048885822296143,fruA,1
462,2.5696149208177547e-06,1.1988939046859741,yneM,1
65,3.843830999706016e-09,1.1978033781051636,ycbJ,1
654,5.868039362541031e-05,1.1969866752624512,intA,1
606,2.8681095915816436e-05,1.1928987503051758,nanS,1
845,0.0005049308485734927,-1.192413330078125,waaL,1
380,5.37319304707031e-07,1.1872425079345703,puuP,1
1389,0.023526608135861042,1.1867315769195557,astA,1
869,0.0006114991195547368,-1.1859480142593384,sdaA,1
52,2.005137747194736e-09,-1.1856082677841187,lon,1
579,2.0327292656155915e-05,1.1851664781570435,pdxJ,1
413,1.0430869982614872e-06,1.1848949193954468,hchA,1
343,2.367545876721213e-07,1.1833583116531372,relB,1
1480,0.03451133042479014,-1.1821129322052002,gatB,1
563,1.5459113424307678e-05,-1.180798053741455,ydhZ,1
590,2.3444866914865524e-05,1.18045973777771,proB,1
120,4.556707691850564e-09,-1.1767700910568237,hslU,1
299,8.222687352771963e-08,-1.175031304359436,arfA,1
613,3.3184467859419595e-05,1.1748861074447632,yjbD,1
551,1.2578838822071089e-05,1.1743452548980713,pheS,1
143,6.355903891463288e-09,-1.1739670038223267,dcuA,1
1404,0.025768925541438354,-1.1738989353179932,araF,1
1407,0.026649259957282578,-1.1731541156768799,glnA,1
623,3.7220045617491764e-05,1.172943353652954,yfeS,1
68,4.3838625731786205e-09,1.172053337097168,raiA,1
395,7.524790565410813e-07,1.171978235244751,solA,1
63,3.62330082947074e-09,-1.171731948852539,ybeY,1
721,0.00013670447521806528,1.1712881326675415,alx,1
269,4.053023252691091e-08,-1.1705178022384644,ypeB,1
296,7.766738562290379e-08,-1.1697479486465454,yagE,1
340,2.304084830434154e-07,1.1688233613967896,selA,1
144,6.548087898624043e-09,-1.1684097051620483,miaA,1
250,2.9180051749889396e-08,1.1679755449295044,yciV,1
131,5.0281243312151745e-09,-1.166236162185669,dinQ,1
379,5.187594356520641e-07,-1.1655561923980713,ampC,1
204,1.42597217960072e-08,1.1591949462890625,msrB,1
770,0.00025151359295902105,1.159096121788025,yibF,1
184,9.777809894475453e-09,-1.1533793210983276,zntR,1
650,5.5471514533946684e-05,1.1529971361160278,cbl,1
187,1.0045021428149856e-08,-1.1529802083969116,topA,1
154,7.339295224709754e-09,-1.1515288352966309,hslV,1
1120,0.0057247842840441295,-1.1475812196731567,tnaC,1
130,5.0281243312151745e-09,-1.1468186378479004,pspE,1
412,1.0077277114535581e-06,-1.145588994026184,cutC,1
135,5.176467579223121e-09,-1.1455005407333374,ydiU,1
931,0.0012017077179064788,1.1443655490875244,bdcR,1
1436,0.029288264925118063,1.1412017345428467,rpmA,1
1472,0.033451348313032446,1.1391741037368774,hscB,1
570,1.752015531069873e-05,1.1356844902038574,narL,1
1271,0.013048239951027822,1.1347627639770508,lpd,1
610,3.127657215422582e-05,1.134596586227417,selB,1
857,0.0005705834472575436,-1.1336398124694824,yghR,1
1372,0.02236879947143571,1.133212685585022,eutL,1
487,4.0079512783895505e-06,1.1329551935195923,rpoS,1
123,4.556707691850564e-09,-1.132219910621643,ybhS,1
273,4.053023252691091e-08,-1.1279475688934326,mdlA,1
428,1.4456899824961411e-06,1.1278917789459229,fabI,1
270,4.053023252691091e-08,1.1272879838943481,leuC,1
558,1.4595361951652178e-05,1.124896764755249,ybhI,1
165,8.148737946981182e-09,-1.1246986389160156,rbsC,1
1330,0.018132944035338723,1.1240564584732056,purK,1
893,0.0008451288829582392,1.1238594055175781,betB,1
1091,0.0047413877536778455,-1.123722791671753,rhmD,1
386,6.629700977786819e-07,1.123503565788269,ybgI,1
1100,0.0049459632802217185,-1.122400164604187,ydcJ,1
1464,0.03242008485072169,1.120406985282898,trxB,1
243,2.6499339506950943e-08,1.1195346117019653,moaE,1
533,8.97756631149067e-06,1.1182889938354492,tfaR,1
117,4.3838625731786205e-09,-1.1177988052368164,ybhG,1
684,9.183429076992995e-05,1.117689847946167,mscS,1
426,1.356532396235834e-06,1.1174241304397583,zwf,1
251,2.9180051749889396e-08,-1.1157121658325195,yccU,1
538,1.0164181125263498e-05,-1.1138817071914673,pyrE,1
357,3.3560898024310717e-07,-1.1095445156097412,ucpA,1
541,1.1182595093379272e-05,-1.1088234186172485,yaaW,1
1453,0.030252782924197936,-1.1081125736236572,ytfI,1
34,1.6852044311979685e-09,1.1080862283706665,ybaY,1
1228,0.010904263952989865,1.1078741550445557,gnsA,1
1344,0.019530122085498012,1.107277274131775,rstB,1
537,9.53539181815287e-06,1.1067254543304443,paoC,1
1084,0.00456548631041572,-1.1050474643707275,ymiA,1
1062,0.0033479975029356594,-1.1033294200897217,aldB,1
717,0.0001256852939846517,-1.1033152341842651,ibpB,1
494,4.705515401984238e-06,1.1030627489089966,panD,1
503,5.891214508915901e-06,1.1015231609344482,nuoC,1
45,1.8543913210658143e-09,1.1014578342437744,yeaC,1
522,7.458509133748146e-06,1.1014305353164673,puuB,1
959,0.0015140802759572485,1.0997377634048462,ybiV,1
267,3.802958438121382e-08,-1.0994243621826172,yhhT,1
221,2.1836340401003013e-08,-1.099372386932373,eptB,1
274,4.207229631532903e-08,-1.0992337465286255,ybaE,1
275,4.351402897281643e-08,-1.097388505935669,yfcC,1
1387,0.02314599716313275,1.0967937707901,yedJ,1
240,2.6499339506950943e-08,-1.096435308456421,ycgL,1
656,6.20664672806523e-05,-1.0928080081939697,tnaA,1
726,0.00014428839145041647,1.0926403999328613,yadG,1
1101,0.0049459632802217185,-1.0903414487838745,insJ,1
392,7.524790565410813e-07,-1.089651107788086,pliG,1
1006,0.002159349151956644,1.0885852575302124,nfo,1
530,8.97756631149067e-06,1.0866961479187012,nuoF,1
1032,0.0027013848191044286,1.085078477859497,symE,1
1266,0.012844099855003285,1.084757924079895,bglH,1
188,1.0045021428149856e-08,-1.0820741653442383,artP,1
750,0.0002108348712600254,-1.0816024541854858,yqiJ,1
70,4.3838625731786205e-09,1.0790506601333618,gnd,1
707,0.00011649057279565156,1.0788724422454834,ybjX,1
181,9.571757727176278e-09,-1.078601598739624,cytR,1
338,2.2227479743847124e-07,-1.0776770114898682,ybeD,1
1163,0.0074009836304750245,1.0756256580352783,iscA,1
1430,0.028430119349977714,-1.0723823308944702,ychH,1
196,1.1015069821061721e-08,-1.0674538612365723,hflC,1
569,1.642985538570401e-05,1.0641180276870728,rlmF,1
598,2.6337128595542108e-05,1.0604679584503174,rpmF,1
748,0.00019942512725577014,1.0602821111679077,betI,1
527,8.483389352488782e-06,-1.0592702627182007,lsrA,1
596,2.6337128595542108e-05,-1.0588390827178955,agp,1
514,6.847980184207569e-06,1.0578848123550415,arnB,1
314,1.0889454189675537e-07,-1.056720495223999,ydiE,1
967,0.0016529243953598684,1.0552469491958618,ydiP,1
1357,0.020991203295513593,1.0537126064300537,thrS,1
75,4.3838625731786205e-09,-1.0516879558563232,yijD,1
1478,0.03451133042479014,-1.0489650964736938,feoC,1
352,3.0243604047268e-07,1.0475993156433105,yfhH,1
620,3.7220045617491764e-05,-1.0460385084152222,dppB,1
1142,0.006573888345135221,1.0452814102172852,fadA,1
335,1.7796211462451414e-07,1.0451581478118896,plsY,1
265,3.690928853275809e-08,-1.0443954467773438,ydaM,1
1111,0.005510584161401782,-1.041387915611267,hcaT,1
499,5.5416509104393855e-06,-1.0413752794265747,loiP,1
1176,0.008193925063173886,1.0408124923706055,ilvI,1
44,1.7290286924116702e-09,-1.0399985313415527,gapA,1
433,1.64904305253895e-06,-1.0382635593414307,dedD,1
470,2.912320401672908e-06,-1.0364550352096558,atoC,1
1552,0.04526296332256736,-1.035888671875,yqiH,1
1421,0.0280194817747052,-1.0346893072128296,lpxT,1
155,7.56690383035521e-09,-1.032921314239502,lnt,1
282,4.9971271004423744e-08,1.0327014923095703,yfbU,1
875,0.0006762783496308233,-1.031862735748291,trkG,1
418,1.185574759870857e-06,-1.0316698551177979,thiQ,1
1270,0.013048239951027822,1.0293362140655518,ydfA,1
1475,0.034046723559703077,1.026336431503296,secG,1
615,3.3184467859419595e-05,1.026148796081543,yqhD,1
203,1.3734244827987356e-08,-1.026122808456421,yabI,1
489,4.281057377428102e-06,1.0251258611679077,hyaC,1
42,1.7290286924116702e-09,-1.023464560508728,rlmE,1
186,9.777809894475453e-09,-1.023132085800171,ygiS,1
553,1.3399084850532528e-05,1.0228875875473022,lldD,1
62,2.8080969593572694e-09,1.0227010250091553,pepN,1
539,1.0164181125263498e-05,1.0186347961425781,yjiH,1
678,8.441798499805803e-05,1.0183261632919312,yhjE,1
741,0.00018389395106736643,-1.0180926322937012,pka,1
248,2.8332041644417546e-08,-1.0174951553344727,fdoI,1
247,2.7289592445016576e-08,-1.016165018081665,pqiC,1
