

Software Version	3.09.07



Experiment File Path:	C:\Users\bccl-thinkstation\Documents\aqib\platereader\adp1_antibiotic_10.12.22.xpt
Protocol File Path:	



Plate Number	Plate 1
Date	10/12/2022
Time	1:46:33 PM
Reader Type:	Synergy H1
Reader Serial Number:	20012722
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE (Use plate lid)
Eject plate on completion	
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 28:00:00 (HH:MM:SS), Interval 0:05:00, 337 Reads
    Shake	Double Orbital: Continuous
	Frequency: 807 cpm (1 mm)
    Read	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 8
    Read	Fluorescence Endpoint
	Full Plate
	Filter Set 1
	    Excitation: 579,  Emission: 616
	    Optics: Bottom,  Gain: 70
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10
	Read Height: 7 mm
End Kinetic	

Read 1:600

Time	T° Read 1:600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
19:53:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.037	0.035	0.036	0.035	0.035	0.035	0.036	0.037	0.410	0.442	0.464	0.505	0.501	0.544	0.485	0.465	0.323	0.035	0.037	0.036	0.144	0.172	0.141	0.392	0.392	0.331	0.209	0.243	0.271	0.035	0.036	0.036	0.555	0.483	0.516	0.513	0.530	0.524	0.546	0.471	0.323	0.036	0.036	0.036	0.037	0.037	0.043	0.037	0.036	0.036	0.037	0.036	0.036	0.036	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.036	0.035	0.035	0.035	0.035	0.035	0.035	0.036	0.036	0.036	0.036	0.036	0.036	0.036
19:58:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.036	0.035	0.036	0.035	0.035	0.035	0.037	0.037	0.404	0.442	0.463	0.504	0.498	0.542	0.484	0.463	0.313	0.035	0.037	0.036	0.145	0.171	0.141	0.391	0.392	0.331	0.208	0.242	0.272	0.035	0.036	0.036	0.554	0.482	0.516	0.511	0.529	0.522	0.544	0.470	0.322	0.036	0.036	0.036	0.037	0.036	0.044	0.037	0.036	0.036	0.037	0.036	0.036	0.036	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.036	0.036	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.042	0.036	0.036	0.036
20:03:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.037	0.035	0.036	0.035	0.035	0.035	0.036	0.037	0.401	0.439	0.462	0.502	0.497	0.542	0.482	0.463	0.310	0.035	0.037	0.036	0.144	0.171	0.141	0.391	0.391	0.330	0.208	0.244	0.271	0.035	0.036	0.036	0.552	0.482	0.515	0.511	0.529	0.520	0.543	0.468	0.321	0.036	0.036	0.036	0.037	0.037	0.044	0.037	0.036	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.037	0.035	0.035	0.035	0.035	0.035	0.035	0.036	0.036	0.036	0.035	0.036	0.036	0.036
20:08:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.037	0.035	0.036	0.035	0.035	0.035	0.036	0.037	0.397	0.436	0.460	0.502	0.496	0.541	0.481	0.462	0.307	0.035	0.037	0.036	0.144	0.171	0.141	0.391	0.391	0.330	0.205	0.244	0.270	0.035	0.036	0.037	0.551	0.481	0.513	0.510	0.527	0.519	0.542	0.467	0.319	0.036	0.036	0.036	0.037	0.037	0.044	0.037	0.037	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.037	0.035	0.035	0.035	0.035	0.035	0.035	0.036	0.036	0.036	0.036	0.036	0.036	0.036
20:13:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.036	0.035	0.036	0.035	0.035	0.036	0.036	0.037	0.393	0.436	0.459	0.502	0.496	0.539	0.480	0.461	0.302	0.035	0.037	0.036	0.144	0.171	0.140	0.390	0.390	0.333	0.204	0.247	0.270	0.035	0.036	0.036	0.550	0.481	0.514	0.508	0.526	0.519	0.542	0.465	0.312	0.037	0.036	0.036	0.037	0.037	0.043	0.037	0.037	0.037	0.037	0.036	0.036	0.036	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.037	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.038	0.036	0.036	0.036
20:18:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.036	0.035	0.036	0.035	0.035	0.036	0.036	0.037	0.391	0.435	0.458	0.500	0.494	0.538	0.479	0.459	0.295	0.035	0.037	0.036	0.144	0.171	0.141	0.390	0.390	0.333	0.204	0.248	0.271	0.035	0.036	0.037	0.550	0.482	0.512	0.507	0.525	0.517	0.539	0.464	0.309	0.036	0.036	0.036	0.037	0.037	0.044	0.037	0.036	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.037	0.036	0.036	0.037	0.036	0.037	0.037	0.036	0.036	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.036	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.035	0.036	0.036	0.036
20:23:18	30.0	0.039	0.036	0.036	0.036	0.035	0.036	0.037	0.035	0.036	0.035	0.035	0.036	0.036	0.037	0.389	0.434	0.453	0.499	0.493	0.537	0.477	0.457	0.288	0.035	0.037	0.036	0.144	0.171	0.140	0.390	0.389	0.334	0.204	0.248	0.269	0.035	0.036	0.037	0.549	0.480	0.511	0.506	0.523	0.516	0.539	0.462	0.308	0.036	0.036	0.036	0.038	0.036	0.042	0.037	0.037	0.036	0.037	0.036	0.037	0.036	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.036	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.040	0.036	0.036	0.036
20:28:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.036	0.035	0.036	0.035	0.035	0.036	0.036	0.037	0.389	0.433	0.452	0.497	0.493	0.538	0.476	0.457	0.288	0.035	0.037	0.036	0.144	0.170	0.140	0.389	0.388	0.335	0.203	0.249	0.269	0.035	0.036	0.036	0.549	0.479	0.510	0.504	0.522	0.514	0.537	0.461	0.304	0.036	0.036	0.036	0.037	0.036	0.043	0.037	0.036	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.036	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.047	0.036	0.036	0.036
20:33:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.036	0.035	0.036	0.035	0.035	0.036	0.036	0.037	0.390	0.432	0.450	0.495	0.493	0.536	0.474	0.455	0.282	0.035	0.037	0.036	0.144	0.170	0.140	0.388	0.387	0.335	0.203	0.249	0.268	0.035	0.036	0.036	0.549	0.477	0.509	0.504	0.521	0.514	0.536	0.460	0.306	0.036	0.036	0.036	0.037	0.036	0.042	0.037	0.036	0.036	0.037	0.036	0.036	0.036	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.036	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.041	0.036	0.036	0.036
20:38:18	30.1	0.039	0.037	0.036	0.036	0.035	0.036	0.037	0.035	0.036	0.035	0.035	0.036	0.036	0.037	0.388	0.431	0.450	0.495	0.491	0.533	0.473	0.454	0.278	0.035	0.037	0.037	0.144	0.170	0.140	0.388	0.388	0.335	0.201	0.246	0.268	0.035	0.036	0.037	0.548	0.477	0.510	0.504	0.520	0.513	0.535	0.459	0.304	0.036	0.036	0.036	0.038	0.036	0.045	0.037	0.037	0.036	0.037	0.036	0.037	0.037	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.037	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.036	0.036	0.036	0.036
20:43:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.037	0.035	0.036	0.035	0.035	0.035	0.036	0.037	0.387	0.430	0.449	0.494	0.490	0.531	0.472	0.453	0.275	0.035	0.037	0.036	0.144	0.170	0.140	0.387	0.386	0.335	0.201	0.245	0.269	0.035	0.036	0.036	0.547	0.476	0.508	0.503	0.519	0.512	0.534	0.456	0.303	0.036	0.036	0.036	0.037	0.036	0.044	0.037	0.036	0.036	0.037	0.036	0.037	0.036	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.036	0.035	0.035	0.035	0.035	0.035	0.035	0.036	0.036	0.036	0.048	0.036	0.036	0.036
20:48:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.036	0.035	0.036	0.035	0.035	0.035	0.036	0.037	0.387	0.429	0.448	0.494	0.489	0.531	0.472	0.451	0.272	0.035	0.037	0.036	0.144	0.170	0.140	0.387	0.386	0.334	0.206	0.244	0.268	0.035	0.036	0.036	0.546	0.475	0.507	0.502	0.518	0.510	0.532	0.455	0.303	0.036	0.036	0.036	0.038	0.037	0.044	0.037	0.036	0.037	0.037	0.036	0.036	0.036	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.036	0.035	0.035	0.035	0.035	0.035	0.035	0.036	0.036	0.036	0.036	0.036	0.036	0.036
20:53:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.037	0.035	0.036	0.035	0.035	0.035	0.036	0.037	0.385	0.427	0.448	0.492	0.488	0.532	0.470	0.450	0.269	0.035	0.037	0.036	0.143	0.170	0.139	0.387	0.386	0.334	0.206	0.243	0.268	0.035	0.036	0.036	0.543	0.476	0.506	0.501	0.516	0.509	0.531	0.453	0.299	0.036	0.036	0.036	0.038	0.037	0.043	0.037	0.036	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.036	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.040	0.036	0.036	0.036
20:58:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.036	0.035	0.036	0.035	0.035	0.036	0.036	0.037	0.385	0.425	0.446	0.491	0.487	0.531	0.470	0.450	0.269	0.035	0.037	0.036	0.143	0.169	0.140	0.386	0.385	0.334	0.203	0.244	0.268	0.035	0.036	0.036	0.537	0.474	0.503	0.500	0.517	0.509	0.530	0.452	0.297	0.036	0.036	0.036	0.037	0.036	0.042	0.037	0.037	0.036	0.037	0.036	0.037	0.036	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.037	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.039	0.036	0.036	0.036
21:03:18	30.0	0.039	0.036	0.036	0.036	0.035	0.036	0.037	0.035	0.036	0.035	0.035	0.036	0.036	0.037	0.385	0.424	0.445	0.490	0.487	0.528	0.468	0.449	0.266	0.035	0.037	0.037	0.144	0.170	0.140	0.386	0.384	0.333	0.203	0.243	0.269	0.035	0.036	0.036	0.537	0.474	0.503	0.498	0.515	0.507	0.529	0.451	0.293	0.037	0.036	0.036	0.037	0.037	0.043	0.037	0.036	0.037	0.037	0.036	0.037	0.037	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.036	0.036	0.036	0.037	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.035	0.036	0.036	0.036
21:08:18	30.0	0.039	0.037	0.036	0.036	0.035	0.036	0.037	0.035	0.036	0.035	0.035	0.036	0.037	0.037	0.384	0.424	0.445	0.489	0.485	0.527	0.466	0.447	0.263	0.036	0.037	0.037	0.144	0.169	0.139	0.385	0.382	0.333	0.204	0.243	0.270	0.035	0.036	0.037	0.536	0.472	0.501	0.497	0.514	0.506	0.527	0.449	0.293	0.037	0.036	0.036	0.038	0.037	0.045	0.037	0.037	0.036	0.037	0.036	0.037	0.037	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.037	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.040	0.036	0.036	0.036	0.036	0.037	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.044	0.036	0.036	0.036
21:13:18	30.0	0.039	0.036	0.036	0.036	0.035	0.036	0.036	0.035	0.036	0.035	0.035	0.035	0.036	0.037	0.383	0.424	0.444	0.487	0.484	0.526	0.465	0.446	0.263	0.035	0.037	0.036	0.144	0.169	0.139	0.385	0.382	0.337	0.204	0.241	0.271	0.035	0.036	0.036	0.536	0.473	0.500	0.496	0.512	0.504	0.526	0.448	0.291	0.036	0.036	0.036	0.037	0.037	0.045	0.037	0.037	0.036	0.037	0.036	0.037	0.037	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.036	0.035	0.035	0.035	0.035	0.035	0.035	0.036	0.036	0.036	0.041	0.036	0.036	0.036
21:18:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.036	0.035	0.036	0.035	0.035	0.035	0.036	0.037	0.382	0.421	0.443	0.487	0.483	0.526	0.465	0.444	0.263	0.035	0.037	0.036	0.143	0.169	0.140	0.384	0.381	0.333	0.203	0.240	0.271	0.035	0.036	0.036	0.533	0.471	0.499	0.495	0.511	0.504	0.524	0.447	0.289	0.036	0.036	0.036	0.037	0.037	0.045	0.037	0.036	0.036	0.037	0.036	0.036	0.036	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.037	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.045	0.036	0.036	0.036
21:23:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.036	0.035	0.036	0.035	0.035	0.035	0.036	0.037	0.382	0.422	0.443	0.487	0.483	0.525	0.461	0.443	0.262	0.035	0.037	0.037	0.143	0.169	0.139	0.383	0.380	0.332	0.202	0.240	0.271	0.035	0.036	0.036	0.532	0.471	0.498	0.494	0.510	0.503	0.522	0.445	0.287	0.036	0.036	0.036	0.037	0.036	0.044	0.037	0.036	0.036	0.036	0.036	0.036	0.036	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.036	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.035	0.036	0.036	0.036
21:28:18	30.1	0.039	0.037	0.036	0.036	0.035	0.036	0.036	0.035	0.036	0.035	0.035	0.035	0.036	0.037	0.381	0.420	0.441	0.486	0.482	0.523	0.460	0.442	0.261	0.035	0.037	0.036	0.143	0.169	0.139	0.383	0.379	0.329	0.202	0.238	0.270	0.035	0.036	0.036	0.531	0.469	0.497	0.494	0.509	0.502	0.522	0.444	0.285	0.036	0.036	0.036	0.037	0.036	0.044	0.037	0.037	0.036	0.037	0.036	0.036	0.036	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.036	0.035	0.035	0.035	0.035	0.035	0.035	0.036	0.036	0.036	0.045	0.036	0.036	0.036
21:33:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.036	0.035	0.036	0.035	0.035	0.036	0.036	0.037	0.381	0.419	0.440	0.485	0.481	0.521	0.459	0.442	0.260	0.035	0.037	0.036	0.144	0.169	0.141	0.382	0.378	0.327	0.202	0.237	0.272	0.035	0.036	0.036	0.531	0.470	0.497	0.493	0.508	0.500	0.521	0.442	0.282	0.036	0.036	0.036	0.037	0.036	0.044	0.037	0.036	0.037	0.037	0.036	0.036	0.036	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.036	0.035	0.035	0.035	0.035	0.035	0.035	0.036	0.036	0.036	0.040	0.036	0.036	0.036
21:38:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.036	0.035	0.036	0.035	0.035	0.035	0.036	0.037	0.380	0.417	0.440	0.485	0.479	0.521	0.458	0.442	0.257	0.035	0.037	0.036	0.143	0.168	0.139	0.381	0.378	0.326	0.202	0.235	0.273	0.035	0.036	0.036	0.531	0.469	0.495	0.492	0.507	0.499	0.520	0.440	0.280	0.036	0.036	0.036	0.037	0.036	0.047	0.037	0.037	0.036	0.037	0.036	0.036	0.036	0.035	0.036	0.037	0.036	0.036	0.037	0.036	0.037	0.037	0.036	0.036	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.036	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.048	0.036	0.036	0.036
21:43:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.037	0.035	0.036	0.035	0.035	0.036	0.036	0.037	0.380	0.417	0.436	0.483	0.479	0.521	0.456	0.439	0.256	0.035	0.037	0.037	0.143	0.169	0.139	0.380	0.378	0.325	0.203	0.234	0.273	0.035	0.036	0.036	0.531	0.468	0.493	0.490	0.506	0.499	0.519	0.440	0.280	0.036	0.036	0.036	0.038	0.037	0.043	0.037	0.037	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.037	0.036	0.036	0.037	0.036	0.037	0.037	0.036	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.036	0.036	0.036	0.037	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.035	0.036	0.036	0.036
21:48:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.036	0.035	0.036	0.035	0.035	0.036	0.036	0.037	0.379	0.414	0.432	0.482	0.479	0.520	0.456	0.438	0.255	0.035	0.037	0.036	0.143	0.169	0.139	0.378	0.377	0.324	0.203	0.233	0.273	0.035	0.036	0.036	0.529	0.467	0.492	0.490	0.505	0.497	0.519	0.440	0.279	0.036	0.036	0.036	0.038	0.036	0.043	0.037	0.036	0.037	0.037	0.036	0.037	0.037	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.036	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.044	0.036	0.036	0.036
21:53:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.037	0.035	0.036	0.035	0.035	0.035	0.036	0.037	0.378	0.411	0.432	0.481	0.478	0.519	0.452	0.437	0.255	0.035	0.037	0.037	0.143	0.168	0.139	0.377	0.376	0.326	0.203	0.237	0.278	0.035	0.036	0.036	0.526	0.465	0.490	0.489	0.504	0.496	0.516	0.438	0.280	0.036	0.036	0.036	0.037	0.037	0.041	0.037	0.036	0.036	0.037	0.036	0.036	0.036	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.036	0.036	0.036	0.037	0.035	0.035	0.035	0.035	0.035	0.035	0.036	0.036	0.036	0.038	0.036	0.036	0.036
21:58:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.037	0.035	0.036	0.035	0.035	0.036	0.036	0.037	0.378	0.410	0.430	0.480	0.478	0.517	0.452	0.437	0.254	0.036	0.037	0.037	0.143	0.168	0.139	0.375	0.376	0.332	0.204	0.240	0.278	0.035	0.036	0.037	0.520	0.467	0.488	0.488	0.503	0.495	0.516	0.438	0.280	0.036	0.036	0.036	0.038	0.037	0.044	0.037	0.036	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.037	0.036	0.036	0.037	0.036	0.037	0.037	0.036	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.037	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.036	0.036	0.036	0.036
22:03:18	30.0	0.039	0.036	0.036	0.036	0.035	0.036	0.037	0.035	0.036	0.035	0.035	0.036	0.036	0.037	0.376	0.408	0.427	0.481	0.475	0.516	0.451	0.435	0.252	0.035	0.037	0.037	0.143	0.169	0.139	0.374	0.375	0.329	0.205	0.238	0.276	0.035	0.036	0.037	0.520	0.464	0.486	0.486	0.502	0.494	0.514	0.436	0.278	0.036	0.036	0.036	0.038	0.037	0.043	0.037	0.037	0.036	0.037	0.036	0.037	0.037	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.037	0.036	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.039	0.036	0.036	0.036
22:08:18	30.0	0.039	0.036	0.036	0.036	0.035	0.036	0.036	0.035	0.036	0.035	0.035	0.035	0.036	0.037	0.375	0.408	0.424	0.480	0.474	0.515	0.449	0.435	0.250	0.035	0.037	0.037	0.143	0.169	0.139	0.373	0.375	0.329	0.205	0.240	0.275	0.035	0.036	0.036	0.520	0.461	0.486	0.485	0.500	0.493	0.513	0.434	0.273	0.036	0.036	0.036	0.038	0.036	0.043	0.037	0.036	0.036	0.037	0.036	0.037	0.036	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.036	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.042	0.036	0.036	0.036
22:13:18	30.1	0.039	0.037	0.036	0.036	0.035	0.036	0.037	0.035	0.036	0.035	0.035	0.036	0.036	0.037	0.375	0.406	0.422	0.479	0.473	0.515	0.449	0.433	0.249	0.035	0.037	0.037	0.143	0.168	0.139	0.371	0.374	0.330	0.206	0.238	0.275	0.035	0.036	0.036	0.518	0.461	0.484	0.484	0.498	0.492	0.511	0.434	0.273	0.036	0.036	0.036	0.038	0.036	0.044	0.037	0.037	0.036	0.037	0.036	0.037	0.036	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.036	0.036	0.036	0.036	0.035	0.035	0.035	0.035	0.035	0.035	0.036	0.036	0.036	0.037	0.036	0.036	0.036
22:18:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.036	0.035	0.036	0.035	0.035	0.036	0.036	0.037	0.375	0.405	0.417	0.478	0.473	0.515	0.447	0.432	0.247	0.035	0.037	0.036	0.143	0.168	0.138	0.370	0.373	0.327	0.205	0.237	0.275	0.035	0.036	0.036	0.518	0.461	0.483	0.483	0.497	0.491	0.510	0.433	0.272	0.036	0.036	0.036	0.038	0.036	0.043	0.036	0.036	0.036	0.037	0.036	0.037	0.036	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.036	0.035	0.035	0.035	0.035	0.035	0.035	0.036	0.036	0.036	0.040	0.036	0.036	0.036
22:23:18	30.1	0.039	0.036	0.036	0.036	0.035	0.036	0.036	0.035	0.036	0.035	0.035	0.035	0.036	0.037	0.374	0.405	0.416	0.478	0.473	0.513	0.447	0.430	0.245	0.035	0.037	0.036	0.142	0.168	0.138	0.370	0.373	0.324	0.206	0.236	0.274	0.035	0.036	0.036	0.517	0.459	0.482	0.482	0.497	0.489	0.508	0.428	0.271	0.036	0.036	0.036	0.038	0.037	0.041	0.037	0.037	0.036	0.037	0.036	0.037	0.036	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.036	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.036	0.036	0.036	0.036
22:28:18	30.1	0.039	0.037	0.036	0.036	0.035	0.036	0.037	0.035	0.036	0.035	0.035	0.036	0.036	0.037	0.373	0.405	0.412	0.476	0.472	0.510	0.445	0.430	0.244	0.035	0.037	0.036	0.143	0.168	0.138	0.369	0.373	0.323	0.205	0.237	0.273	0.035	0.036	0.036	0.516	0.459	0.481	0.481	0.495	0.488	0.507	0.427	0.272	0.036	0.036	0.036	0.037	0.037	0.044	0.037	0.036	0.036	0.037	0.036	0.037	0.036	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.037	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.044	0.036	0.036	0.036
22:33:18	30.1	0.039	0.037	0.036	0.036	0.035	0.036	0.036	0.035	0.036	0.035	0.035	0.036	0.036	0.037	0.374	0.402	0.409	0.475	0.471	0.510	0.445	0.429	0.242	0.035	0.037	0.036	0.143	0.168	0.139	0.368	0.373	0.322	0.205	0.238	0.275	0.035	0.036	0.037	0.515	0.455	0.480	0.481	0.495	0.487	0.505	0.424	0.271	0.036	0.036	0.036	0.038	0.036	0.042	0.037	0.037	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.037	0.036	0.036	0.036	0.036	0.037	0.037	0.036	0.037	0.036	0.035	0.035	0.036	0.037	0.036	0.039	0.036	0.035	0.036	0.036	0.037	0.035	0.035	0.036	0.035	0.035	0.035	0.036	0.036	0.036	0.038	0.036	0.036	0.036
